# # x [AU/day] | y [AU/day] | z [AU/day]  (sampling rate: 1pt per day)
-9.846132095148788649e-03 5.822954109269629780e-03 -3.560069742135760955e-04
-9.897224198028697212e-03 5.529526084137937822e-03 -3.544877367589957811e-04
-9.943243837606974278e-03 5.235175836924069875e-03 -3.529235522133978881e-04
-9.984168374566438492e-03 4.940026101788530868e-03 -3.513150474473595111e-04
-1.001998304032924655e-02 4.644165353082410110e-03 -3.496626864731222032e-04
-1.005067461309007947e-02 4.347682367176019039e-03 -3.479669470117226844e-04
-1.007623142485074980e-02 4.050666195139886530e-03 -3.462283203981787651e-04
-1.009664336797048458e-02 3.753206135199091756e-03 -3.444473114646193451e-04
-1.011190190121114343e-02 3.455391704941159631e-03 -3.426244383902930660e-04
-1.012200005528055002e-02 3.157312613463142924e-03 -3.407602326141122274e-04
-1.012693243786776803e-02 2.859058733227637285e-03 -3.388552386728691142e-04
-1.012669523816969903e-02 2.560720071783254958e-03 -3.369100140404346659e-04
-1.012128623088826181e-02 2.262386743463652532e-03 -3.349251290399711685e-04
-1.011070477970471559e-02 1.964148940731072664e-03 -3.329011666228692324e-04
-1.009495184022941687e-02 1.666096905615397500e-03 -3.308387222656759981e-04
-1.007402996241625603e-02 1.368320900908551662e-03 -3.287384037945517462e-04
-1.004794329242529594e-02 1.070911181250094272e-03 -3.266008311719015116e-04
-1.001669757396491701e-02 7.739579642639859633e-04 -3.244266363941533042e-04
-9.980300149055432168e-03 4.775514014200748017e-04 -3.222164632433059174e-04
-9.938759958274407877e-03 1.817815489954735931e-04 -3.199709671523154157e-04
-9.892087540410744728e-03 -1.132616611306785221e-04 -3.176908149797217046e-04
-9.840295031602396686e-03 -4.074884506584842297e-04 -3.153766848462982936e-04
-9.783396163878721116e-03 -7.008092240933871215e-04 -3.130292659269554652e-04
-9.721406263140800960e-03 -9.931345980842541145e-04 -3.106492582110327691e-04
-9.654342246614234027e-03 -1.284375430558862361e-03 -3.082373723700519989e-04
-9.582222619678795739e-03 -1.574442850122679399e-03 -3.057943294684519440e-04
-9.505067472167658127e-03 -1.863248285233238145e-03 -3.033208607845913271e-04
-9.422898474083252554e-03 -2.150703493439061215e-03 -3.008177075829448631e-04
-9.335738870736633513e-03 -2.436720590585233787e-03 -2.982856208744939287e-04
-9.243613477336520487e-03 -2.721212079907159211e-03 -2.957253612136089287e-04
-9.146548672963857388e-03 -3.004090881157238380e-03 -2.931376984232988048e-04
-9.044572394036399718e-03 -3.285270359512310404e-03 -2.905234114125213431e-04
-8.937714127125198638e-03 -3.564664354576936763e-03 -2.878832878764166149e-04
-8.826004901253433135e-03 -3.842187209114877704e-03 -2.852181240842537285e-04
-8.709477279621839763e-03 -4.117753797735904282e-03 -2.825287246361369458e-04
-8.588165350716811530e-03 -4.391279555530508416e-03 -2.798159021640474501e-04
-8.462104718902286465e-03 -4.662680506421744593e-03 -2.770804771171641060e-04
-8.331332494443418821e-03 -4.931873291423014005e-03 -2.743232775165017857e-04
-8.195887282890817332e-03 -5.198775196849865499e-03 -2.715451386140582094e-04
-8.055809174020404570e-03 -5.463304182134916948e-03 -2.687469027112910714e-04
-7.911139730119023591e-03 -5.725378907644620638e-03 -2.659294188392628410e-04
-7.761921973749695211e-03 -5.984918762201765774e-03 -2.630935424921736839e-04
-7.608200374980758109e-03 -6.241843890394976023e-03 -2.602401353726464849e-04
-7.450020838003710601e-03 -6.496075219726611498e-03 -2.573700650791719614e-04
-7.287430687299638332e-03 -6.747534487433358777e-03 -2.544842048541693519e-04
-7.120478653175986786e-03 -6.996144267118363166e-03 -2.515834332852373264e-04
-6.949214856829051719e-03 -7.241827995100327819e-03 -2.486686340300381728e-04
-6.773690794821429773e-03 -7.484509996499450965e-03 -2.457406955079266303e-04
-6.593959323082362878e-03 -7.724115511012333291e-03 -2.428005106210536792e-04
-6.410074640372391379e-03 -7.960570718388911005e-03 -2.398489764735472010e-04
-6.222092271196848212e-03 -8.193802763678226589e-03 -2.368869940358140106e-04
-6.030069048289679427e-03 -8.423739782000949639e-03 -2.339154679006973396e-04
-5.834063094514269250e-03 -8.650310923129657381e-03 -2.309353059548263989e-04
-5.634133804294436110e-03 -8.873446375666203118e-03 -2.279474190718575835e-04
-5.430341824582845568e-03 -9.093077390858569226e-03 -2.249527208237074962e-04
-5.222749035356543702e-03 -9.309136306028861080e-03 -2.219521272044038625e-04
